indice_insertion;indice_effort
18.645;9.469
24.658;6.568
21.398;13.938
34.838;19.253
35.905;13.611
17.452;6.214
21.868;9.576
32.788;13.557
36.055;34.895
36.523;9.709
25.484;5.906
33.501;8.059
35.024;7.697
18.328;9.453
18.5;0.573
18.005;19.879
39.805;16.485
25.876;3.106
57.565;47.632
23.777;10.192
14.004;12.734
33.193;7.221
26.068;10.72
50.324;20.378
45.513;6.401
27.016;13.224
24.699;9.264
24.911;6.246
16.439;6.972
32.656;8.838
17.476;1.982
50.124;15.398
34.495;9.234
41.673;7.249
50.56;8.487
30.494;6.286
45.1;15.093
50.576;11.109
17.119;4.619
38.594;20.791
16.408;1.815
48.861;17.241
29.465;11.149
23.921;5.022
28.71;7.705
42.155;15.293
17.807;7.45
13.931;3.495
52.547;10.268
41.665;11.251
13.055;6.322
55.626;6.408
20.987;10.562
41.009;13.413
48.428;22.991
21.346;5.205
68.004;7.995
19.221;4.75
30.993;7.858
29.724;5.716
55.233;10.618
57.764;16.698
48.053;4.713
28.745;12.89
34.54;10.933
24.271;5.204
33.058;28.867
34.421;19.691
34.398;16.96
16.574;4.074
20.379;5.304
19.626;7.026
18.528;6.954
20.734;14.076
17.514;3.898
39.525;11.361
12.183;4.846
8.726;5.64
19.176;5.602
22.138;30.046
37.158;9.405
35.065;22.602
41.035;29.569
33.038;14.724
49.74;23.743
28.378;10.196
39.192;8.277
51.786;24.04
41.721;11.993
38.74;17.713
39.415;17.617
48.645;20.267
15.252;8.671
26.869;13.586
35.526;10.155
11.313;5.546
18.738;11.591
28.639;8.516
31.534;12.997
27.546;9.192
34.948;9.578
25.851;9.574
34.091;8.662
54.107;20.364
43.472;9.637
40.207;10.921
28.785;12.56
20.189;1.714
22.508;7.893
24.283;4.879
26.507;11.51
18.052;7.614
16.778;1.003
31.158;9.319
31.055;3.229
38.507;34.989
25.873;12.471
44.976;37.877
17.207;3.719
27.36;5.034
29.91;10.046
37.678;11.485
33.678;8.966
40.467;14.61
21.756;7.429
55.828;22.66
22.497;7.315
37.719;9.578
29.121;5.687
37.113;18.108
31.743;10.141
31.001;7.589
43.763;18.685
23.502;6.899
21.559;4.976
39.831;7.958
40.214;5.925
11.26;0.235
10.231;0.977
16.504;6.727
43.311;10.461
19.209;16.901
42.741;11.569
39.307;8.916
26.92;19.182
14.953;5.611
41.472;13.997
21.818;10.174
33.554;9.014
20.441;8.976
23.319;11.314
17.712;7.931
29.932;11.932
26.962;8.651
30.016;8.888
12.805;5.079
32.791;11.071
34.917;8.346
45.392;17.055
43.528;6.91
10.092;7.598
22.932;6.098
20.525;5.892
40.109;36.635
52.651;26.442
11.878;3.188
55.616;20.386
36.198;18.588
23.795;6.58
29.169;14.326
35.054;13.351
33.63;12.692
29.021;8.075
27.022;6.135
25.074;14.489
31.517;5.368
22.585;4.432
30.771;27.239
28.6;26.491
30.917;6.81
44.015;3.662
28.192;4.784
36.661;13.014
50.044;15.045
14.813;6.817
17.779;8.301
42.16;11.098
24.382;13.211
43.544;16.96
17.783;4.015
57.563;19.807
31.803;8.644
13.613;4.387
36.526;5.94
37.464;7.576
30.314;13.192
43.111;13.554
29.858;10.129
46.463;13.762
30.512;9.07
16.418;4.446
39.862;19.89
36.822;25.714
24.901;9.408
32.059;10.641
22.002;16.08
20.945;7.473
22.271;18.042
31.632;14.626
43.803;18.006
25.752;4.489
30.05;10.58
33.06;7.812
6.616;2.458
19.901;3.955
14.078;13.715
22.467;11.111
26.014;17.158
29.795;8.473
23.397;8.446
27.666;19.356
17.5;14.814
21.815;6.359
46.395;15.975
35.547;29.061
27.389;8.67
57.288;27.767
29.371;8.682
32.157;13.687
40.74;10.479
16.19;5.783
38.709;10.685
32.383;7.16
42.128;16.729
16.373;10.364
16.063;2.227
25.608;10.07
24.925;12.648
18.379;5.698
14.092;3.445
26.271;11.803
50.941;17.105
51.63;15.107
54.877;15.195
17.978;18.957
15.312;4.224
26.565;7.438
37.96;14.887
29.337;11.725
49.281;11.811
21.844;4.051
63.305;12.652
40.518;10.648
24.844;25.477
35.585;9.521
54.389;21.253
15.278;13.367
44.089;14.392
31.008;6.521
18.463;4.69
27.422;5.544
35.115;18.791
39.297;6.932
14.446;7.685
35.892;7.992
13.341;4.201
24.215;5.404
20.991;5.467
38.442;5.792
29.237;28.856
21.73;10.976
25.458;10.422
11.517;10.926
27.216;16.691
20.018;6.956
37.635;10.219
42.433;10.689
16.569;8.439
37.846;5.995
25.753;20.558
23.529;6.653
40.802;17.897
47.54;24.26
45.974;48.889
14.988;6.932
30.534;4.92
31.614;18.023
42.029;16.588
47.663;19.305
33.232;8.7
28.141;7.864
17.191;10.792
33.99;16.333
21.263;8.291
40.765;15.506
43.439;13.822
19.396;6.861
10.607;4.479
39.691;5.998
34.846;10.865
26.607;8.872
37.899;19.838
38.71;10.971
17.268;1.087
30.284;17.763
13.281;8.695
22.532;6.529
15.381;7.083
11.744;1.649
53.945;13.172
18.193;4.711
45.343;11.287
36.867;14.497
24.748;15.774
18.775;18.533
42.495;10.658
14.318;7.97
24.054;6.084
52.718;8.852
33.375;11.476
41.746;7.42
20.432;6.188
14.156;5.761
27.311;6.975
25.729;23.06
36.056;17.063
25.835;20.405
44.669;24.712
23.456;10.811
40.685;16.503
51.854;11.162
20.742;13.527
45.581;12.783
12.998;5.436
26.658;12.156
33.897;11.193
35.849;9.163
26.966;5.251
17.582;3.912
38.959;11.571
29.631;16.776
14.205;2.089
35.06;11.394
37.902;23.451
40.841;12.85
25.79;11.316
19.99;4.333
35.505;14.128
9.637;5.551
27.555;16.046
53.715;1.094
54.036;10.977
24.965;6.318
56.002;12.714
23.534;9.746
19.08;3.871
39.125;12.451
34.075;7.723
35.276;5.109
28.574;6.587
24.007;9.462
14.835;4.227
12.351;3.036
14.64;3.826
17.288;4.753
17.091;6.556
22.733;6.499
48.857;20.102
64.994;9.598
15.153;2.37
28.205;6.746
32.957;4.167
12.025;2.193
45.098;27.789
23.85;11.945
25.487;24.629
46.64;12.587
30.243;21.774
31.708;10.542
17.619;2.229
36.889;14.242
19.204;8.781
22.68;4.329
36.932;8.175
21.853;5.321
28.297;6.409
20.256;2.357
31.449;13.541
18.563;16.514
39.449;12.04
36.224;8.603
32.874;5.025
39.707;7.935
28.953;7.652
25.075;12.402
10.948;4.318
34.794;31.045
32.829;11.786
25.969;13.843
40.888;10.49
38.762;8.298
29.181;20.247
27.845;12.12
32.147;12.848
36.684;11.842
44.038;19.47
38.965;3.713
19.241;2.358
30.088;15.683
25.76;47.667
34.185;7.358
15.482;11.354
55.006;11.941
11.958;10.319
24.517;8.491
20.588;11.269
20.96;5.94
49.302;14.433
30.893;14.949
18.045;6.664
31.347;14.925
16.441;5.886
19.898;8.085
12.546;6.976
29.497;7.421
52.98;10.445
17.552;8.29
42.475;20.562
57.951;13.566
33.755;18.686
15.046;11.152
37.803;17.065
53.57;20.258
26.348;9.211
43.445;28.911
51.065;12.741
31.744;11.204
21.679;5.215
26.482;5.388
34.046;6.714
17.479;7.178
18.89;9.966
23.877;3.851
18.531;13.977
30.293;9.247
19.157;11.212
20.352;5.875
33.074;19.189
45.507;11.596
28.419;8.832
47.394;13.776
52.159;13.811
11.475;2.146
31.6;8.009
32.946;9.288
31.408;8.021
18.397;6.483
29.975;4.004
15.34;5.636
11.245;5.525
40.283;7.652
31.654;9.816
29.513;22.028
25.675;8.352
47.08;12.313
17.554;4.418
27.42;11.427
40.463;14.143
29.703;9.05
21.464;12.402
45.569;16.662
31.019;17.673
29.152;16.278
42.074;15.397
54.909;10.168
35.095;10.451
31.384;15.431
33.625;11.59
23.26;7.582
52.385;16.628
17.414;4.311
14.286;5.513
27.735;8.799
26.865;12.35
36.219;11.533
51.513;18.839
33.799;9.14
36.578;15.837
17.005;2.556
11.539;5.344
17.258;10.679
37.465;6.943
41.16;31.55
21.117;16.138
35.363;1.277
40.602;7.028
22.388;8.752
30.304;11.852
24.32;6.509
29.995;10.364
40.322;11.65
16.924;11.136
22.47;9.65
35.126;11.216
33.984;18.31
17.803;7.621
36.56;5.142
11.665;1.594
30.957;18.416
50.727;10.257
18.173;7.778
33.966;4.982
17.808;5.676
36.909;7.259
37.544;5.992
16.807;7.925
17.306;8.537
57.906;16.727
13.713;5.313
30.677;13.992
44.1;19.894
39.854;20.511
54.889;18.942
36.63;17.021
23.711;19.638
38.709;18.623
40.423;17.513
33.784;15.128
30.408;5.726
17.099;2.524
30.039;25.199
22.77;8.359
23.518;6.726
41.638;16.66
31.823;9.869
29.838;26.117
42.874;27.206
24.84;10.745
19.72;11.636
46.09;8.695
17.472;4.66
33.052;9.686
41.017;16.828
30.475;13.337
13.774;10.17
37.598;3.734
46.045;15.489
46.939;16.14
14.082;13.005
24.74;2.604
31.805;51.259
32.619;14.902
36.095;15.134
33.394;21.677
42.541;14.754
53.1;21.182
19.009;8.29
21.292;13.755
41.923;8.629
29.562;10.162
28.29;14.235
42.449;6.995
23.347;7.044
49.126;22.339
22.535;28.3
22.527;6.447
17.601;8.945
35.274;9.345
28.44;7.409
16.753;3.63
35.911;14.896
41.331;36.36
30.212;7.63
30.062;2.959
44.32;8.212
30.632;7.239
62.94;9.093
26.106;10.57
22.379;8.313
44.31;18.707
21.631;4.158
41.854;15.07
47.398;33.585
28.261;10.441
30.799;6.709
46.324;14.154
27.321;14.485
23.292;12.474
25.839;17.688
45.195;12.298
17.604;5.182
35.095;9.455
36.891;18.329
48.133;16.574
15.765;5.073
37.418;18.284
32.389;17.87
27.894;9.841
38.287;18.363
68.17;20.891
27.311;11.785
25.772;3.212
43.517;10.204
20.388;7.717
24.438;6.476
25.449;8.711
28.408;18.468
36.355;5.808
36.556;19.259
19.137;6.116
39.617;11.707
30.135;10.468
35.191;5.577
12.254;8.944
33.94;13.721
38.753;4.256
54.541;17.262
58.749;8.751
30.556;15.352
27.475;9.313
12.769;1.821
39.591;9.921
18.643;7.914
33.725;9.847
32.036;5.242
41.489;14.428
23.188;3.226
26.09;11.97
13.223;6.202
17.147;6.875
25.573;15.756
33.373;11.406
49.91;16.67
39.421;12.239
10.127;11.989
33.802;16.073
31.091;36.718
32.431;7.531
29.604;10.816
35.086;10.405
42.364;20.986
32.336;9.266
42.398;36.544
41.904;15.821
23.591;3.055
37.209;13.636
44.163;15.822
50.155;13.452
36.035;9.18
28.771;7.657
44.303;12.667
28.824;7.972
32.291;13.77
12.434;6.139
33.266;6.011
12.613;3.566
15.812;6.28
42.904;30.094
22.614;6.125
24.804;15.578
49.393;13.212
20.081;11.702
42.699;6.853
37.55;14.256
45.592;22.481
25.055;13.63
30.836;4.694
12.653;6.453
30.32;30.109
28.136;47.537
31.453;15.422
24.726;7.601
47.56;8.89
45.967;10.793
37.661;19.235
23.191;7.435
40.911;6.843
46.184;7.301
30.78;10.97
33.014;10.406
29.356;7.934
25.774;6.969
38.098;12.298
25.149;6.98
36.069;10.709
17.524;6.133
41.136;6.776
36.269;10.15
31.191;18.314
23.391;7.776
47.518;9.194
30.501;6.099
33.563;11.384
38.845;10.528
14.297;6.381
21.592;12.785
23.995;10.768
40.724;13.131
25.809;9.158
42.651;7.418
24.973;27.824
35.965;14.344
31.725;18.7
41.028;23.64
56.806;22.247
25.915;8.628
21.737;8.853
37.359;21.895
29.216;10.791
22.48;3.872
8.868;9.155
38.222;8.104
53.322;16.516
42.439;5.137
39.788;5.44
28.302;38.877
56.382;12.631
42.008;12.658
36.853;11.968
41.995;10.601
35.9;14.443
52.608;10.732
31.871;9.114
38.48;21.639
30.181;4.092
33.462;12.219
17.69;10.536
27.711;9.055
51.402;9.471
28.631;9.452
34.479;18.071
28.47;7.629
45.253;50.426
56.883;19.615
14.672;0.63
27.769;12.387
28.206;16.726
37.234;11.154
47.358;5.356
52.133;21.869
17.986;7.269
21.262;2.986
44.541;11.406
39.568;16.642
12.908;2.513
10.408;14.898
27.763;13.119
52.371;14.663
46.948;5.502
20.977;4.442
9.488;4.859
34.383;15.082
29.9;13.809
50.773;6.147
42.895;7.971
25.429;14.555
26.473;9.91
31.29;13.114
39.05;11.922
42.477;9.709
39.308;16.843
19.832;9.975
23.117;7.517
33.473;10.292
19.967;6.345
28.244;9.426
48.336;18.392
43.189;11.049
59.004;21.839
38.556;11.618
19.287;8.17
27.879;5.117
35.451;10.337
37.72;12.318
30.453;11.278
22.781;7.981
31.161;7.232
21.693;11.297
36.526;14.397
38.018;13.256
17.236;4.51
19.096;6.216
28.614;5.999
25.212;6.149
49.573;22.047
29.331;8.278
47.687;17.782
32.783;20.702
33.375;11.895
33.657;8.754
39.735;8.396
17.855;4.23
53.448;13.904
27.221;7.593
32.532;16.101
19.108;10.409
18.974;8.609
32.058;17.307
18.762;8.225
23.692;8.461
32.578;9.469
24.673;7.949
38.086;21.46
10.987;4.885
31.859;6
33.349;13.382
20.752;7.926
54.14;12.223
30.435;13.133
34.465;18.998
37.725;14.919
44.191;9.727
31.982;17.699
37.588;20.663
29.772;11.573
41.378;11.134
39.88;6.206
27.744;6.005
24.449;9.163
30.192;13.054
36.834;7.776
33.018;9.697
41.848;17.56
30.718;9.051
35.048;15.379
50.339;12.894
37.056;13.426
29.516;7.36
55.484;17.391
24.573;10.85
38.827;30.957
25.81;9.763
41.114;12.67
40.31;13.092
18.416;9.307
22.481;8.101
21.142;4.754
38.35;13.833
41.665;17.217
18.091;5.822
10.709;5.601
43.213;15.391
23.363;10.611
25.124;15.975
29.868;21.616
26.454;11.339
35.086;11.02
24.143;8.038
44.97;15.644
31.749;7.645
38.446;12.203
38.827;10.01
48.597;8.349
25.346;16.7
16.327;7.72
21.437;3.656
18.208;4.495
33.175;11.032
16.965;3.99
44.481;11.193
20.715;6.924
13.662;5.997
35.533;14.229
34.68;7.649
34.025;15.818
37.21;8.226
32.679;9.571
15.085;9.547
28.803;9.928
51.091;10.164
30.992;10.639
28.516;8.337
32.835;8.448
31.202;4.409
21.557;13.909
25.612;14.452
26.883;15.268
45.186;12.633
21.739;10.369
25.754;5.784
18.433;6.348
32.855;11.645
44.334;10.58
52.899;21.195
33.168;8.247
41.868;17.658
25.457;8.755
31.611;10.021
45.238;15.493
39.065;9.855
53.639;13.799
34.74;14.705
37.847;8.635
32.148;12.065
30.845;29.797
35.563;15.182
32.106;10.497
24.666;11.854
47.475;27.67
34.697;16.922
15.186;4.938
30.087;16.702
29.113;12.241
17.799;7.391
26.293;8.76
12.523;7.829
32.694;5.966
13.654;1.354
14.983;45.652
31.811;28.773
37.537;14.599
32.693;16.959
35.197;8.046
30.914;12.751
27.061;5.816
47.991;20.165
16.48;7.095
51.677;12.091
7.893;1.238
22.52;14.841
45.392;9.388
26.435;5.172
55.235;8.516
44.354;10.356
34.85;20.601
34.064;38.313
25.542;8.264
19.559;6.66
16.526;8.787
30.881;19.908
63.029;7.693
19.833;15.268
60.922;23.099
22.165;23.486
37.66;35.814
46.776;18.522
29.295;5.487
43.954;21.951
8.551;15.036
51.208;24.217
14.276;2.577
45.113;12.888
35.452;13.462
33.862;15.493
18.188;8.641
32.23;16.237
51.867;9.387
23.719;10.521
40.955;13.824
43.749;8.464
33.033;16.148
29.46;6.373
24.643;4.52
19.745;9.769
29.676;14.064
29.147;4.539
47.771;11.315
33.619;7.134
24.878;7.885
37.414;5.522
17.004;5.809
27.928;8.276
34.041;21.654
12.438;4.003
26.364;35.94
50.064;18.753
32.711;30.831
26.374;5.416
43.292;8.886
46.31;10.731
37.785;9.909
18.45;4.922
51.324;31.46
26.267;16.628
27.368;23.299
33.087;41.551
43.595;5.539
18.018;9.156
18.793;12.773
24.88;39.805
11.521;7.002
13.792;4.216
54.631;28.093
25.155;5.658
28.486;16.74
25.524;16.786
13.106;3.835
46.762;17.43
42.478;13.958
38.149;37.027
28.485;31.906
45.698;18.105
44.685;23.178
40.535;20.108
13.054;6.614
33.085;11.981
36.239;11.973
20.92;5.596
43.009;20.65
39.882;11.549
28.731;3.14
13.141;3.046
50.954;8.601
34.399;9.413
49.848;13.335
21.512;13.885
10.281;2.74
40.005;19.643
21.043;23.056
7.981;12.829
31.806;3.927
12.422;4.292
42.555;9.529
21.716;10.398
42.32;12.085
15.74;5.818
24.584;6.223
29.562;7.987
32.164;12.315
34.16;10.689
36.43;9.932
54.105;12.319
44.953;16.971
50.974;12.951
34.321;7.172
26.571;22.518
42.142;9.215
39.382;12.365
18.551;6.438
13.797;5.672
26.813;7.433
30.769;12.619
28.117;12.975
17.949;4.748
45.879;17.576
35.821;7.832
45.112;9.847
22.352;5.003
40.86;8.956
26.38;8.636
36.446;12.73
32.695;10.157
23.341;8.646
38.665;7.835
28.175;9.725
37.032;12.954
21.348;4.603
23.599;10.124
29.7;6.864
47.459;11.193
25.278;11.674
53.083;8.006
37.844;16.059
40.709;16.186
59.815;72.021
38.706;13.107
30.709;7.872
36.998;14.706
18.793;9.836
17.7;9.139
17.549;6.863
25.684;6.425
23.67;9.584
41.414;14.595
45.236;13.439
29.978;13.178
9.633;6.071
25.554;9.472
21.068;5.515
28.59;7.102
29.797;8.256
41.007;10.83
25.873;7.311
12.632;0.492
18.755;6.474
28.029;12.1
18.28;7.855
23.124;10.508
14.372;7.529
8.932;9.38
35.419;6.924
25.806;9.362
22.879;12.121
36.931;8.69
33.655;5.127
31.575;4.668
28.343;8.253
26.1;9.989
35.377;19.903
34.278;13.864
29.674;12.176
37.871;23.122
13.962;9.817
42.425;11.681
21.948;4.864
23.608;4.938
50.827;14.741
30.616;8.754
17.022;7.581
13.382;7.184
30.326;10.173
47.092;10.869
38.594;12.469
29.165;16.477
34.496;4.626
35.117;17.572
35.789;13.661
33.025;13.345
26.497;6.115
39.328;13.3
15.959;5.608
34.111;9.697
18.227;11.212
27.769;17.793
14.477;8.307
27.326;13.218
19.646;11.029
17.503;12.247
19.74;18.304
35.635;12.645
20.477;8.022
40.941;17.444
36.702;19.514
11.765;5.57
28.01;7.017
24.778;4.296
27.439;9.537
27.649;10.275
41.414;47.017
23.898;7.13
47.64;11.351
15.679;5.129
48.139;18.984
33.512;7.095
39.618;17.36
9.645;12.311
37.894;4.968
30.501;19.911
36.747;11.552
22.12;4.908
25.052;4.315
31.866;17.368
30.093;14.671
13.98;6.575
39.505;7.613
27.743;17.693
31.113;11.513
13.581;5.052
28.754;12.991
43.241;18.465
12.97;4.848
20.086;6.192
16.846;5.056
24.684;8.344
25.967;6.654
32.315;17.624
41.528;17.071
49.546;14.893
15.678;3.316
22.211;12.823
33.937;13.861
11.597;3.282
34.896;5.577
30.468;5.343
40.209;13.599
43.316;11.459
35.394;10.401
28.933;11.927
26.753;11.179
18.088;2.993
14.992;4.008
37.064;9.152
28.653;8.653
19.749;6.722
45.652;11.594
27.705;16.033
47.857;11.555
32.087;8.11
19.713;4.352
36.05;19.138
39.682;7.562
25.372;5.261
30.151;6.667
41.628;13.283
37.753;12.588
20.803;27.539
29.003;23.188
28.386;37.612
31.865;7.077
45.417;5.606
40.908;19.767
37.624;10.505
30.332;15.316
16.548;5.408
39.207;14.039
38.812;21.332
29.809;11.208
45.334;33.792
32.696;8.5
43.782;23.98
41.191;13.048
36.483;10.105
37.381;16.125
33.689;15.228
38.62;33.825
25.258;7.051
25.763;9.632
41.435;9.552
27.889;12.031
15.172;7.872
45.294;10.987
29.915;5.819
28.558;12.673
45.826;47.982
16.41;9.041
25.314;11.977
61.1;17.081
16.982;10.862
19.359;6.321
55.586;9.778
39.473;11.114
15.055;3.537
28.163;15.133
29.11;10.804
22.194;9.871
31.666;15.726
48.167;28.035
44.045;29.568
46.106;8.469
34.142;17.139
22.825;4.801
18.212;10.126
16.504;4.5
9.097;3.112
29.111;7.44
14.509;1.956
29.642;21.343
42.748;6.502
26.458;10.086
32.792;7.964
32.113;6.614
26.605;8.382
39.011;4.835
23.272;11.77
33.629;12.634
44.24;15.486
49.803;13.57
19.019;5.762
11.863;2.886
42.554;16.628
45.572;10.956
13.604;3.665
40.507;16.56
14.452;5.114
40.325;9.978
37.173;10.461
15.476;16.359
16.227;12.313
32.805;19.222
35.749;25.388
37.896;8.049
32.642;9.994
54.26;10.114
43.08;10.711
23.052;23.428
44.48;21.505
25.103;13.842
39.468;22.14
18.696;7.577
39.091;10.85
25.07;8.582
15.91;6.576
40.216;12.55
38.08;14.624
37.461;8.721
8.526;6.121
24.448;12.672
33.034;9.056
48.898;9.463
23.222;16.314
17.133;3.347
15.002;4.046
32.18;5.78
18.393;4.388
17.744;4.737
41.762;10.483
30.001;8.301
32.727;12.711
35.673;17.218
45.635;15.312
45.181;11.072
45.184;8.997
31.932;13.07
23.7;11.734
33.919;13.485
31.817;10.26
28.788;7.473
45.633;18.997
26.88;7.93
17.557;6.861
13.782;5.178
13.261;0.482
32.098;8.993
34.963;9.624
20.735;4.401
31.747;8.065
40.102;14.572
17.179;4.27
43.554;17.269
30.247;14.924
37.894;10.212
26.656;24.627
28.829;12.447
41.141;11.127
29.512;9.728
23.736;9.325
25.146;12.292
44.325;24.689
44.119;9.679
33.8;9.482
50.14;22.101
21.742;9.448
42.926;20.499
37.888;14.339
37.621;6.058
36.315;13.295
25.105;5.538
14.622;5.74
32.391;8.647
32.674;34.897
46.491;4.59
25.819;16.338
38.991;10.805
39.236;12.07
32.08;9.023
11.521;2.707
10.525;10.197
45.874;19.989
42.687;15.907
49.686;3.961
39.231;15.741
19.921;2.843
44.072;7.897
34.024;7.41
43.605;19.067
39.737;6.696
24.216;36.17
15.214;3.896
27.974;14.379
18.011;3.607
34.187;10.156
23.954;7.838
34.215;6.377
22.306;6.639
30.929;11.083
35.491;18.228
13.117;5.722
28.888;7.785
43.47;15.291
13.637;4.363
26.846;3.828
22.109;8.608
33.663;16.146
32.924;11.581
31.821;17.188
46.747;7.388
29.681;16.981
25.343;19.832
45.349;18.96
28.092;7.828
32.049;14.467
33.681;1.235
15.918;7.378
32.621;12.903
11.18;8.735
24.876;15.412
47.334;7.143
22.336;30.912
20.022;20.09
23.921;9.319
34.563;17.414
26.834;11.201
36.189;18.346
41.569;23.092
28.718;11.609
28.229;6.15
19.712;6.352
20.828;5.806
15.125;4.476
21.458;6.803
30.437;13.337
12.793;2.991
32.046;10.799
45.013;15.75
33.288;9.62
21.182;1.57
15.996;5.355
20.02;17.167
22.564;16.888
34.774;11.078
19.495;7.958
23.252;8.873
18.178;6.263
32.248;10.209
25.834;18.063
25.629;11.048
33.239;9.322
59.765;13.037
43.68;9.17
30.513;9.592
40.82;15.338
22.204;7.689
24.045;11.238
35.792;39.743
36.819;8.88
26.827;5.472
20.165;6.986
17.562;7.582
33.259;9.862
31.233;29.213
38.45;6.234
25.24;8.781
21.42;8.026
26.932;7.973
48.981;8.546
10.519;11.622
35.724;8.428
12.008;5.724
12.946;6.317
38.817;5.136
29.471;23.008
28.859;11.088
17.148;7.922
19.381;19.888
41.334;10.01
27.041;13.084
28.282;10.635
15.326;9.765
26.01;16.056
45.579;12.023
13.593;6.611
30.532;7.634
20.651;8.482
11.537;16.106
28.202;13.832
20.463;7.943
20.71;5.106
14.949;1.293
52.77;39.142
30.16;15.583
36.512;13.103
27.344;13.359
28.164;9.637
34.296;24.348
26.856;9.126
33.6;7.471
25.382;10.715
29.979;40.666
43.06;13.567
34.627;18.531
20.686;8.751
37.486;22.522
30.273;8.757
30.447;13.881
16.815;5.73
22.282;4.85
19.753;6.741
41.229;13.808
30.575;21.413
27.166;6.107
25.259;9.923
44.407;11.224
51.536;18.963
46.709;28.724
30.316;7.37
38.588;21.378
27.192;8.836
16.965;4.785
31.413;6.907
58.283;16.671
26.033;6.312
36.273;15.107
32.034;14.858
58.179;9.822
65.171;19.797
39.159;6.971
27.945;26.322
57.929;11.29
36.019;26.95
15.477;10.052
21.941;12.245
21.376;0.173
20.703;4.339
20.766;4.682
45.789;17.466
33.164;9.363
7.8;0.105
27.229;21.81
28.445;11.097
32.04;11.818
13.386;4.09
30.455;7.052
51.811;11.643
10.602;2.616
11.568;9.185
20.916;22.781
45.337;14.547
12.332;7.216
14.751;7.574
17.25;8.286
26.359;8.383
31.095;17.698
15.559;4.751
22.445;7.515
22.847;4.53
23.981;11.593
28.956;21.661
31.761;6.655
35.118;9.387
39.289;12.732
12.029;3.373
22.032;12.807
38.279;19.257
16.237;12.195
56.828;18.126
36.541;12.573
20.952;11.732
33.18;11.802
44.824;14.125
40.364;12.214
37.74;12.377
51.185;21.08
24.804;8.776
16.987;8.141
29.257;8.451
23.176;7.283
36.139;11.22
35.588;5.858
27.8;5.523
23.2;5.912
7.018;10.027
30.279;11.015
11.85;2.977
38.872;12.58
25.822;11.438
13.239;3.219
47.328;15.105
16.624;2.543
18.034;11.41
38.212;14.472
26.027;11.194
51.427;14.212
16.373;9.355
32.167;10.423
12.909;11.33
46.936;12.658
15.144;1.516
35.722;21.633
11.012;3.053
43.861;18.612
52.81;13.203
36.965;22.577
25.811;6.767
34.754;10.5
7.983;8.36
27.971;6.574
25.704;3.882
40.541;19.148
34.748;17.412
18.97;5.051
15.6;6.156
10.083;5.191
46.857;6.565
19.836;7.703
44.425;8.896
43.964;9.171
26.962;4.754
11.019;7.029
20.18;5.979
27.485;9.317
9.143;6.281
32.062;10.23
10.717;3.346
17.317;18.047
30.825;14.185
45.732;21.44
21.407;15.913
31.092;15.791
23.135;22.521
30.655;8.884
19.158;12.866
24.957;5.483
14.339;6.718
29.311;8.924
54.516;0.716
30.181;19.193
14.125;6.081
23.231;7.769
16.195;4.326
32.712;8.594
27.177;20.566
27.391;26.986
23.32;4.934
39.211;10.757
30.586;9.484
27.21;22.285
40.82;14.794
29.741;16.283
21.673;4.351
42.458;22.163
37.78;13.787
25.849;9.006
30.616;9.779
44.364;16.446
38.885;19.427
29.482;9.888
41.5;13.842
17.214;6.105
22.059;12.127
30.859;14.924
20.318;3.41
27.262;14.979
40.949;19.703
30.863;14.836
25.421;7.069
51.695;11.098
25.737;10.76
48.723;18.066
27.46;2.996
11.596;8.233
17.175;7.657
12.847;1.242
26.426;11.401
28.946;9.963
45.503;12.742
28.022;18.415
